arm,n_train,n_distinct_records,repeat,threshold,test_fp,test_pct_mean
S2_new_records,10,10,53,0.5220340825782723,0.041666666666666664,0.5541666666666667
S2_new_records,10,10,54,0.5549971665302386,0.041666666666666664,0.6291666666666668
S2_new_records,10,10,55,0.5412430748079751,0.0,0.7208333333333333
S2_new_records,10,10,56,0.5991597795649781,0.08333333333333333,0.625
S2_new_records,10,10,57,0.5812983501423994,0.0,0.5875
S2_new_records,10,10,58,0.567732947296304,0.125,0.5166666666666667
S2_new_records,10,10,59,0.5576870992615318,0.0,0.6333333333333333
S2_new_records,10,10,60,0.578935726666482,0.08333333333333333,0.7208333333333332
S2_new_records,10,10,61,0.6052297044685784,0.041666666666666664,0.7000000000000001
S2_new_records,10,10,62,0.5687559709229347,0.041666666666666664,0.5833333333333334
S2_new_records,10,10,63,0.526370597976964,0.0,0.5083333333333333
S2_new_records,10,10,64,0.525083455690355,0.08333333333333333,0.5708333333333333
S2_new_records,10,10,65,0.5649109839113384,0.041666666666666664,0.4833333333333334
S2_new_records,10,10,66,0.5195686419409868,0.0,0.44166666666666665
S2_new_records,10,10,67,0.5490970859575999,0.08333333333333333,0.5333333333333333
S2_new_records,10,10,68,0.5783335884713418,0.16666666666666666,0.5875
S2_new_records,10,10,69,0.6208844426944767,0.5,0.7916666666666666
S2_new_records,10,10,70,0.5489175042654916,0.041666666666666664,0.5625
S2_new_records,10,10,71,0.5288677438364598,0.0,0.5208333333333334
S2_new_records,10,10,72,0.5262169564042716,0.041666666666666664,0.5916666666666667
S2_new_records,10,10,73,0.5533464616034995,0.041666666666666664,0.5458333333333334
S2_new_records,10,10,74,0.5852352221007104,0.0,0.5958333333333333
S2_new_records,10,10,75,0.5787716714712632,0.16666666666666666,0.5791666666666667
S2_new_records,10,10,76,0.5861852614122327,0.0,0.5458333333333333
S2_new_records,10,10,77,0.5948599269330969,0.08333333333333333,0.5583333333333335
S2_new_records,10,10,78,0.5205507645564567,0.125,0.5750000000000001
S2_new_records,10,10,79,0.5215355921958854,0.16666666666666666,0.625
S2_new_records,10,10,80,0.5838246854694643,0.16666666666666666,0.6083333333333334
S2_new_records,10,10,81,0.5660708918417114,0.08333333333333333,0.6791666666666667
S2_new_records,10,10,82,0.5348532551387808,0.0,0.4583333333333333
S2_new_records,10,10,83,0.5216878669328068,0.0,0.5083333333333333
S2_new_records,10,10,84,0.5320151241272129,0.0,0.5
S2_new_records,10,10,85,0.6114120412987238,0.25,0.6541666666666667
S2_new_records,10,10,86,0.5856432770382823,0.041666666666666664,0.6333333333333333
S2_new_records,10,10,87,0.5467012957470821,0.0,0.5416666666666666
S2_new_records,10,10,88,0.5294396184561998,0.0,0.5666666666666667
S2_new_records,10,10,89,0.5800288159047757,0.0,0.5458333333333334
S2_new_records,10,10,90,0.5561820062968502,0.0,0.5166666666666667
S2_new_records,10,10,91,0.594926750061364,0.0,0.6208333333333332
S2_new_records,10,10,92,0.548712728015513,0.0,0.5750000000000001
S2_new_records,10,10,93,0.5777723371042177,0.08333333333333333,0.5750000000000001
S2_new_records,10,10,94,0.5243020072882528,0.041666666666666664,0.5125000000000001
S2_new_records,10,10,95,0.587967069989574,0.0,0.6208333333333333
S2_new_records,10,10,96,0.5419098890536967,0.0,0.5208333333333334
S2_new_records,10,10,97,0.5960474757715036,0.0,0.625
S2_new_records,10,10,98,0.5257264437638075,0.041666666666666664,0.6166666666666667
S2_new_records,10,10,99,0.5292364965807331,0.0,0.6458333333333334
S2_new_records,10,10,100,0.5510818191974403,0.0,0.4708333333333334
S2_new_records,10,10,101,0.5543746217171097,0.0,0.4666666666666666
S2_new_records,10,10,102,0.549458044639205,0.0,0.5750000000000001
S2_new_records,10,10,103,0.5683621333779928,0.0,0.4666666666666666
S2_new_records,10,10,104,0.5320278136823726,0.0,0.5
S2_new_records,10,10,105,0.5707767998608562,0.0,0.5458333333333334
S2_new_records,10,10,106,0.5238710451836579,0.0,0.5416666666666666
S2_new_records,10,10,107,0.5214658316622888,0.125,0.5375
S2_new_records,10,10,108,0.5053412372156981,0.16666666666666666,0.5499999999999999
S2_new_records,10,10,109,0.609513134102356,0.0,0.5583333333333333
S2_new_records,10,10,110,0.5194308759603595,0.0,0.5375
S2_new_records,10,10,111,0.5573893800831629,0.041666666666666664,0.6416666666666666
S2_new_records,10,10,112,0.5197936075135235,0.0,0.6
S2_new_records,10,10,113,0.5651350631479212,0.041666666666666664,0.5333333333333333
S2_new_records,10,10,114,0.5202277464759805,0.0,0.525
S2_new_records,10,10,115,0.5540786708925258,0.0,0.525
S2_new_records,10,10,116,0.5441742315849335,0.041666666666666664,0.5166666666666667
S2_new_records,10,10,117,0.5466285645734195,0.041666666666666664,0.4791666666666667
S2_new_records,10,10,118,0.5234045119758604,0.041666666666666664,0.5708333333333334
S2_new_records,10,10,119,0.5562320816294163,0.0,0.5666666666666668
S2_new_records,10,10,120,0.5600098744597095,0.0,0.5750000000000001
S2_new_records,10,10,121,0.5127382048138182,0.041666666666666664,0.5333333333333333
S2_new_records,10,10,122,0.5323987697836123,0.0,0.5083333333333333
S2_new_records,10,10,123,0.5260529760054525,0.0,0.5041666666666668
S2_new_records,10,10,124,0.5039055328806857,0.125,0.4291666666666667
S2_new_records,10,10,125,0.5710597263834429,0.0,0.48333333333333334
S2_new_records,10,10,126,0.5205000153218241,0.0,0.625
S2_new_records,10,10,127,0.5952259177720839,0.16666666666666666,0.5875
S2_new_records,10,10,128,0.5769856585516427,0.0,0.6291666666666667
S2_new_records,10,10,129,0.533122213120115,0.041666666666666664,0.6875
S2_new_records,10,10,130,0.52034303547636,0.041666666666666664,0.3875
S2_new_records,10,10,131,0.5771376544034077,0.0,0.5916666666666667
S2_new_records,10,10,132,0.5340413521721797,0.041666666666666664,0.45416666666666666
S2_new_records,10,10,133,0.5554364895050299,0.041666666666666664,0.5750000000000001
S2_new_records,10,10,134,0.5423243702012026,0.125,0.6875
S2_new_records,10,10,135,0.52034303547636,0.08333333333333333,0.5499999999999999
S2_new_records,10,10,136,0.5783036603872249,0.041666666666666664,0.5416666666666666
S2_new_records,10,10,137,0.5313771187382611,0.041666666666666664,0.5541666666666667
S2_new_records,10,10,138,0.5842450894886171,0.041666666666666664,0.6041666666666666
S2_new_records,10,10,139,0.5641227320505269,0.0,0.6416666666666667
S2_new_records,10,10,140,0.5481136583841141,0.16666666666666666,0.65
S2_new_records,10,10,141,0.6071953129910419,0.041666666666666664,0.6625
S2_new_records,10,10,142,0.5777701792387037,0.08333333333333333,0.5916666666666667
S2_new_records,10,10,143,0.6045969817429583,0.08333333333333333,0.6708333333333334
S2_new_records,10,10,144,0.5771215992831794,0.0,0.4916666666666667
S2_new_records,10,10,145,0.519071755102053,0.08333333333333333,0.5541666666666667
S2_new_records,10,10,146,0.5647093705897066,0.125,0.5541666666666667
S2_new_records,10,10,147,0.6030349262223097,0.041666666666666664,0.6458333333333334
S2_new_records,10,10,148,0.5280002539580783,0.0,0.5458333333333334
S2_new_records,10,10,149,0.5710018974300849,0.125,0.5833333333333334
S2_new_records,20,20,0,0.6317637464007684,0.0,0.6020833333333333
S2_new_records,20,20,1,0.6001608841930939,0.0,0.5020833333333333
S2_new_records,20,20,2,0.5850773290965106,0.08333333333333333,0.5062500000000001
S2_new_records,20,20,3,0.5796872661165343,0.16666666666666666,0.53125
S2_new_records,20,20,4,0.5909834278528472,0.0,0.5291666666666667
S2_new_records,20,20,5,0.5747317407845238,0.0,0.48750000000000004
S2_new_records,20,20,6,0.6289978080667425,0.041666666666666664,0.5270833333333333
S2_new_records,20,20,7,0.6036624941451165,0.041666666666666664,0.5125
S2_new_records,20,20,8,0.5899688757676106,0.041666666666666664,0.5479166666666667
S2_new_records,20,20,9,0.558259579665461,0.08333333333333333,0.55625
S2_new_records,20,20,10,0.5798719589227616,0.0,0.4791666666666667
S2_new_records,20,20,11,0.5676089204836364,0.041666666666666664,0.4729166666666667
S2_new_records,20,20,12,0.5742723328827926,0.041666666666666664,0.6666666666666666
S2_new_records,20,20,13,0.6352702595626456,0.0,0.6
S2_new_records,20,20,14,0.5720331710424698,0.041666666666666664,0.4437500000000001
S2_new_records,20,20,15,0.5807381285749061,0.16666666666666666,0.5270833333333333
S2_new_records,20,20,16,0.6080045349628913,0.0,0.5479166666666666
S2_new_records,20,20,17,0.5714902839734314,0.0,0.47500000000000003
S2_new_records,20,20,18,0.6029033974842056,0.041666666666666664,0.5854166666666667
S2_new_records,20,20,19,0.5925517541718011,0.041666666666666664,0.5437500000000001
S2_new_records,20,20,20,0.5956354916065901,0.0,0.5666666666666668
S2_new_records,20,20,21,0.5652073129247255,0.041666666666666664,0.5333333333333333
S2_new_records,20,20,22,0.5656264292147996,0.041666666666666664,0.4458333333333333
S2_new_records,20,20,23,0.5954745650405677,0.125,0.48333333333333334
S2_new_records,20,20,24,0.5809176982747161,0.041666666666666664,0.5229166666666666
S2_new_records,20,20,25,0.6667859831882259,0.08333333333333333,0.6291666666666668
S2_new_records,20,20,26,0.5967955125081406,0.0,0.5166666666666667
S2_new_records,20,20,27,0.5986663237764004,0.08333333333333333,0.5208333333333334
S2_new_records,20,20,28,0.5956969354879351,0.0,0.5187499999999999
S2_new_records,20,20,29,0.5581840758846455,0.0,0.4645833333333333
S2_new_records,20,20,30,0.588264860157378,0.08333333333333333,0.5812499999999999
S2_new_records,20,20,31,0.5914301698102011,0.0,0.53125
S2_new_records,20,20,32,0.5989848293698048,0.0,0.6208333333333333
S2_new_records,20,20,33,0.636121108303587,0.16666666666666666,0.5770833333333334
S2_new_records,20,20,34,0.6207496780268094,0.041666666666666664,0.5375
S2_new_records,20,20,35,0.5787765637070422,0.16666666666666666,0.5916666666666667
S2_new_records,20,20,36,0.5844544115666976,0.041666666666666664,0.49583333333333335
S2_new_records,20,20,37,0.6686815923274649,0.0,0.59375
S2_new_records,20,20,38,0.6319394847027783,0.08333333333333333,0.5583333333333333
S2_new_records,20,20,39,0.5728664591677864,0.041666666666666664,0.4479166666666667
S2_new_records,20,20,40,0.6047752607106667,0.0,0.4895833333333333
S2_new_records,20,20,41,0.5957808734860234,0.041666666666666664,0.5145833333333334
S2_new_records,20,20,42,0.5634439400696526,0.0,0.5041666666666667
S2_new_records,20,20,43,0.6026907817691322,0.0,0.56875
S2_new_records,20,20,44,0.6142895458710859,0.041666666666666664,0.5354166666666668
S2_new_records,20,20,45,0.600901678846179,0.041666666666666664,0.5104166666666666
S2_new_records,20,20,46,0.5830828290557593,0.041666666666666664,0.5020833333333333
S2_new_records,20,20,47,0.6053262689783659,0.0,0.5916666666666667
S2_new_records,20,20,48,0.5889930584448368,0.0,0.5104166666666666
S2_new_records,20,20,49,0.591917662792122,0.0,0.5291666666666667
S2_new_records,20,20,50,0.6426164777239092,0.041666666666666664,0.63125
S2_new_records,20,20,51,0.5845692514998043,0.0,0.625
S2_new_records,20,20,52,0.5989169380565409,0.08333333333333333,0.6916666666666668
S2_new_records,20,20,53,0.6753046413790631,0.041666666666666664,0.6645833333333334
S2_new_records,20,20,54,0.5960098633167099,0.0,0.5541666666666666
S2_new_records,20,20,55,0.5565240305284148,0.041666666666666664,0.4770833333333333
S2_new_records,20,20,56,0.5858187030930219,0.125,0.4916666666666667
S2_new_records,20,20,57,0.5974921926417246,0.041666666666666664,0.5208333333333334
S2_new_records,20,20,58,0.5685122848793377,0.08333333333333333,0.56875
S2_new_records,20,20,59,0.583280307678932,0.0,0.6041666666666666
S2_new_records,20,20,60,0.5833820148834143,0.041666666666666664,0.46875
S2_new_records,20,20,61,0.5666456300566396,0.08333333333333333,0.4708333333333334
S2_new_records,20,20,62,0.6020836596180731,0.0,0.50625
S2_new_records,20,20,63,0.6191837885460265,0.0,0.5583333333333333
S2_new_records,20,20,64,0.5775629568517799,0.08333333333333333,0.6166666666666667
S2_new_records,20,20,65,0.6005695863772328,0.041666666666666664,0.5833333333333334
S2_new_records,20,20,66,0.5813409907585546,0.0,0.5041666666666667
S2_new_records,20,20,67,0.5617984190635874,0.041666666666666664,0.5479166666666666
S2_new_records,20,20,68,0.605647646661636,0.0,0.5291666666666667
S2_new_records,20,20,69,0.5928169720416595,0.0,0.5125000000000001
S2_new_records,20,20,70,0.5974724457403914,0.16666666666666666,0.5104166666666666
S2_new_records,20,20,71,0.609258246622149,0.0,0.5770833333333334
S2_new_records,20,20,72,0.5646463008882883,0.16666666666666666,0.5354166666666668
S2_new_records,20,20,73,0.6181803945716644,0.125,0.6229166666666667
S2_new_records,20,20,74,0.6033252366819699,0.0,0.4604166666666667
S2_new_records,20,20,75,0.5942953538445622,0.08333333333333333,0.58125
S2_new_records,20,20,76,0.5705070805689795,0.20833333333333334,0.6229166666666667
S2_new_records,20,20,77,0.6716394754574754,0.0,0.5666666666666668
S2_new_records,20,20,78,0.5991822850393587,0.041666666666666664,0.5958333333333333
S2_new_records,20,20,79,0.5679344358570483,0.041666666666666664,0.5479166666666667
S2_new_records,20,20,80,0.5773367493569449,0.041666666666666664,0.4958333333333333
S2_new_records,20,20,81,0.594540445516379,0.0,0.47500000000000003
S2_new_records,20,20,82,0.5895576419940999,0.041666666666666664,0.50625
S2_new_records,20,20,83,0.5635057865028923,0.0,0.46875
S2_new_records,20,20,84,0.5918974723694751,0.041666666666666664,0.5125000000000001
S2_new_records,20,20,85,0.606533684083489,0.041666666666666664,0.5
S2_new_records,20,20,86,0.5815853327682663,0.0,0.5
S2_new_records,20,20,87,0.5619763980807025,0.0,0.44375000000000003
S2_new_records,20,20,88,0.6459274632521784,0.041666666666666664,0.5499999999999999
S2_new_records,20,20,89,0.6040600233578192,0.16666666666666666,0.5520833333333334
S2_new_records,20,20,90,0.6070514554839712,0.0,0.5437500000000001
S2_new_records,20,20,91,0.5714006602682501,0.08333333333333333,0.5395833333333333
S2_new_records,20,20,92,0.6037357695791645,0.0,0.49583333333333335
S2_new_records,20,20,93,0.5819279128186371,0.08333333333333333,0.5854166666666667
S2_new_records,20,20,94,0.5947883814313732,0.0,0.65
S2_new_records,20,20,95,0.607446025836035,0.041666666666666664,0.6437499999999999
S2_new_records,20,20,96,0.599377895439109,0.041666666666666664,0.5812499999999999
S2_new_records,20,20,97,0.611209938419841,0.041666666666666664,0.7166666666666667
S2_new_records,20,20,98,0.5924509295387054,0.08333333333333333,0.5604166666666667
S2_new_records,20,20,99,0.5533966566787901,0.041666666666666664,0.5229166666666667
S2_new_records,20,20,100,0.5860323427485388,0.0,0.6124999999999999
S2_new_records,20,20,101,0.5776240612977209,0.08333333333333333,0.44166666666666665
S2_new_records,20,20,102,0.5714488462276867,0.0,0.5416666666666666
S2_new_records,20,20,103,0.6149755991110345,0.041666666666666664,0.525
S2_new_records,20,20,104,0.5542235464091374,0.08333333333333333,0.5333333333333333
S2_new_records,20,20,105,0.5965077582733267,0.0,0.49374999999999997
S2_new_records,20,20,106,0.5934289784765154,0.0,0.45416666666666666
S2_new_records,20,20,107,0.5871494847629453,0.20833333333333334,0.6729166666666666
S2_new_records,20,20,108,0.5844172675841441,0.041666666666666664,0.5375
S2_new_records,20,20,109,0.5933089031334989,0.0,0.5854166666666667
S2_new_records,20,20,110,0.5809523286652724,0.041666666666666664,0.5104166666666666
S2_new_records,20,20,111,0.5766806672260132,0.08333333333333333,0.5479166666666667
S2_new_records,20,20,112,0.5971640361510753,0.0,0.56875
S2_new_records,20,20,113,0.649075807048126,0.0,0.5979166666666668
S2_new_records,20,20,114,0.5833233826505501,0.041666666666666664,0.5208333333333334
S2_new_records,20,20,115,0.5703659225461984,0.0,0.44166666666666665
S2_new_records,20,20,116,0.6049318459995546,0.0,0.53125
S2_new_records,20,20,117,0.6114305308043934,0.041666666666666664,0.5354166666666668
S2_new_records,20,20,118,0.5831361288367991,0.041666666666666664,0.5166666666666666
S2_new_records,20,20,119,0.5862348006940689,0.0,0.525
S2_new_records,20,20,120,0.5928774453491462,0.0,0.59375
S2_new_records,20,20,121,0.6396043480963058,0.041666666666666664,0.6041666666666666
S2_new_records,20,20,122,0.5884393830166266,0.041666666666666664,0.46458333333333335
S2_new_records,20,20,123,0.5949795970345245,0.041666666666666664,0.5937500000000001
S2_new_records,20,20,124,0.5956034792255602,0.041666666666666664,0.5416666666666666
S2_new_records,20,20,125,0.5658622588420348,0.0,0.44166666666666665
S2_new_records,20,20,126,0.5701483911191085,0.041666666666666664,0.6083333333333333
S2_new_records,20,20,127,0.5691199070623418,0.0,0.4937500000000001
S2_new_records,20,20,128,0.6041816830631416,0.0,0.5750000000000001
S2_new_records,20,20,129,0.5941934428090989,0.0,0.5625
S2_new_records,20,20,130,0.5870577779172798,0.041666666666666664,0.6083333333333334
S2_new_records,20,20,131,0.6060131107343126,0.041666666666666664,0.6354166666666666
S2_new_records,20,20,132,0.5764590851433691,0.041666666666666664,0.5041666666666667
S2_new_records,20,20,133,0.6085782066066762,0.0,0.6333333333333334
S2_new_records,20,20,134,0.6056381052818033,0.0,0.4895833333333333
S2_new_records,20,20,135,0.6040039895013658,0.041666666666666664,0.5666666666666668
S2_new_records,20,20,136,0.5869282184805868,0.041666666666666664,0.5125000000000001
S2_new_records,20,20,137,0.6283877978979233,0.0,0.5458333333333334
S2_new_records,20,20,138,0.6296834961972737,0.0,0.5729166666666666
S2_new_records,20,20,139,0.5896966367212593,0.0,0.4645833333333333
S2_new_records,20,20,140,0.5842476164317062,0.041666666666666664,0.5895833333333332
S2_new_records,20,20,141,0.6096987029027178,0.041666666666666664,0.5729166666666666
S2_new_records,20,20,142,0.6122570044114117,0.041666666666666664,0.5187499999999999
S2_new_records,20,20,143,0.5948859841314528,0.0,0.53125
S2_new_records,20,20,144,0.5867573068311027,0.0,0.5458333333333333
S2_new_records,20,20,145,0.5740646990923787,0.0,0.6458333333333334
S2_new_records,20,20,146,0.5853354210726165,0.0,0.525
S2_new_records,20,20,147,0.5852842285573293,0.08333333333333333,0.5541666666666667
S2_new_records,20,20,148,0.578601658304202,0.0,0.575
S2_new_records,20,20,149,0.6307721432003971,0.0,0.5812499999999999
S2_new_records,40,40,0,0.5979722589931658,0.0,0.4760416666666667
S2_new_records,40,40,1,0.5861317933728335,0.0,0.45625
S2_new_records,40,40,2,0.6117021839494311,0.08333333333333333,0.5541666666666667
S2_new_records,40,40,3,0.6016946512490273,0.0,0.4854166666666666
S2_new_records,40,40,4,0.6095567032770026,0.0,0.5333333333333333
S2_new_records,40,40,5,0.5990766101162878,0.0,0.4937500000000001
S2_new_records,40,40,6,0.629222257980201,0.041666666666666664,0.5395833333333333
S2_new_records,40,40,7,0.6050527956709981,0.0,0.49791666666666673
S2_new_records,40,40,8,0.6049300888662843,0.0,0.5020833333333333
S2_new_records,40,40,9,0.5973570900655686,0.0,0.5145833333333333
S2_new_records,40,40,10,0.6306292624135292,0.0,0.5437500000000001
S2_new_records,40,40,11,0.6199120301465871,0.0,0.55625
S2_new_records,40,40,12,0.5858465974168185,0.0,0.4791666666666667
S2_new_records,40,40,13,0.6071551309902908,0.0,0.48020833333333335
S2_new_records,40,40,14,0.6356157262621182,0.08333333333333333,0.5729166666666666
S2_new_records,40,40,15,0.6265397243921567,0.0,0.5541666666666667
S2_new_records,40,40,16,0.6212802286565464,0.0,0.484375
S2_new_records,40,40,17,0.6127826013803496,0.0,0.48854166666666665
S2_new_records,40,40,18,0.590720650480386,0.0,0.546875
S2_new_records,40,40,19,0.598952814089209,0.041666666666666664,0.46979166666666666
S2_new_records,40,40,20,0.627039298356872,0.0,0.5364583333333334
S2_new_records,40,40,21,0.6065123467764736,0.0,0.5281250000000001
S2_new_records,40,40,22,0.6049685723849804,0.0,0.5104166666666666
S2_new_records,40,40,23,0.6247521185652027,0.08333333333333333,0.5208333333333334
S2_new_records,40,40,24,0.6175154101562434,0.0,0.515625
S2_new_records,40,40,25,0.6175519436947321,0.041666666666666664,0.5135416666666667
S2_new_records,40,40,26,0.6206448817184331,0.041666666666666664,0.5302083333333334
S2_new_records,40,40,27,0.6424661290763073,0.0,0.53125
S2_new_records,40,40,28,0.6335667664373089,0.0,0.5031249999999999
S2_new_records,40,40,29,0.6198659819197176,0.0,0.5395833333333334
S2_new_records,40,40,30,0.5963759167580217,0.0,0.43333333333333335
S2_new_records,40,40,31,0.5961717453105155,0.0,0.47500000000000003
S2_new_records,40,40,32,0.6284490256497516,0.0,0.5302083333333334
S2_new_records,40,40,33,0.6330028354408378,0.0,0.5489583333333333
S2_new_records,40,40,34,0.6140570657894332,0.0,0.5385416666666667
S2_new_records,40,40,35,0.6372305521679732,0.041666666666666664,0.5135416666666667
S2_new_records,40,40,36,0.6144299903754062,0.0,0.5052083333333334
S2_new_records,40,40,37,0.6191093242223359,0.041666666666666664,0.5583333333333333
S2_new_records,40,40,38,0.6156047071762811,0.0,0.5052083333333334
S2_new_records,40,40,39,0.5888052171983275,0.041666666666666664,0.4927083333333333
S2_new_records,40,40,40,0.5744773720873682,0.041666666666666664,0.5229166666666667
S2_new_records,40,40,41,0.6167355560974378,0.0,0.5083333333333333
S2_new_records,40,40,42,0.6232432101548504,0.0,0.48854166666666665
S2_new_records,40,40,43,0.6321397990214698,0.041666666666666664,0.5635416666666667
S2_new_records,40,40,44,0.6168508985706376,0.041666666666666664,0.5447916666666667
S2_new_records,40,40,45,0.6301579240354265,0.041666666666666664,0.5375
S2_new_records,40,40,46,0.5899564146475361,0.0,0.4979166666666666
S2_new_records,40,40,47,0.5902771254839334,0.0,0.4937500000000001
S2_new_records,40,40,48,0.5934215765320082,0.0,0.4677083333333334
S2_new_records,40,40,49,0.6131939143758409,0.0,0.5020833333333333
S2_new_records,40,40,50,0.5969112676770468,0.0,0.49374999999999997
S2_new_records,40,40,51,0.5976194439312077,0.0,0.4906249999999999
S2_new_records,40,40,52,0.6329650554143081,0.0,0.5041666666666667
S2_new_records,40,40,53,0.6306667963010683,0.0,0.5125000000000001
S2_new_records,40,40,54,0.590326858474593,0.0,0.49895833333333334
S2_new_records,40,40,55,0.630259263826985,0.0,0.5333333333333333
S2_new_records,40,40,56,0.6008337696254049,0.0,0.47500000000000003
S2_new_records,40,40,57,0.593888718088202,0.0,0.46979166666666666
S2_new_records,40,40,58,0.6049099019035173,0.0,0.50625
S2_new_records,40,40,59,0.5994225194980551,0.0,0.5041666666666667
S2_new_records,40,40,60,0.5963334373287874,0.0,0.509375
S2_new_records,40,40,61,0.6186404533020755,0.0,0.5208333333333334
S2_new_records,40,40,62,0.6157548567700967,0.0,0.5656249999999999
S2_new_records,40,40,63,0.6455012391518995,0.0,0.540625
S2_new_records,40,40,64,0.5990210271703257,0.0,0.5270833333333333
S2_new_records,40,40,65,0.5913977632459327,0.0,0.4927083333333333
S2_new_records,40,40,66,0.6086340477758769,0.0,0.4885416666666667
S2_new_records,40,40,67,0.6188679932498947,0.0,0.49791666666666673
S2_new_records,40,40,68,0.5909748912517309,0.0,0.4875
S2_new_records,40,40,69,0.5977198476832547,0.0,0.43333333333333335
S2_new_records,40,40,70,0.6108266930726206,0.0,0.4739583333333333
S2_new_records,40,40,71,0.5949187143540845,0.041666666666666664,0.4791666666666667
S2_new_records,40,40,72,0.5914802506509235,0.0,0.47187500000000004
S2_new_records,40,40,73,0.6141952381881661,0.0,0.4875
S2_new_records,40,40,74,0.6134763948612427,0.041666666666666664,0.5031249999999999
S2_new_records,40,40,75,0.6090066639265984,0.0,0.5125000000000001
S2_new_records,40,40,76,0.6017719562436222,0.0,0.45625
S2_new_records,40,40,77,0.5783824751250853,0.0,0.49687499999999996
S2_new_records,40,40,78,0.6348221784509559,0.0,0.5656249999999999
S2_new_records,40,40,79,0.6083039261973084,0.0,0.4947916666666667
S2_new_records,40,40,80,0.6411906469163754,0.0,0.5385416666666666
S2_new_records,40,40,81,0.6505458835723101,0.041666666666666664,0.5208333333333334
S2_new_records,40,40,82,0.6190868412480915,0.0,0.5177083333333333
S2_new_records,40,40,83,0.5879195695032559,0.0,0.5020833333333333
S2_new_records,40,40,84,0.6010078997798318,0.0,0.48333333333333334
S2_new_records,40,40,85,0.5811949208549122,0.0,0.4864583333333334
S2_new_records,40,40,86,0.5915468080639261,0.041666666666666664,0.4395833333333334
S2_new_records,40,40,87,0.5859605519852641,0.0,0.4864583333333334
S2_new_records,40,40,88,0.6161404918594557,0.0,0.5187499999999999
S2_new_records,40,40,89,0.6195620750827117,0.0,0.5145833333333334
S2_new_records,40,40,90,0.5828377585581994,0.0,0.4635416666666667
S2_new_records,40,40,91,0.5954901891433291,0.0,0.45208333333333334
S2_new_records,40,40,92,0.572449134114124,0.0,0.4635416666666667
S2_new_records,40,40,93,0.5915742383267134,0.0,0.5333333333333333
S2_new_records,40,40,94,0.5986769149266672,0.0,0.4770833333333333
S2_new_records,40,40,95,0.6207301125975299,0.0,0.49687499999999996
S2_new_records,40,40,96,0.6352904189662012,0.041666666666666664,0.5364583333333334
S2_new_records,40,40,97,0.6359519128151905,0.0,0.5145833333333333
S2_new_records,40,40,98,0.6045728101489423,0.0,0.4489583333333333
S2_new_records,40,40,99,0.6186190460349733,0.041666666666666664,0.5291666666666667
S2_new_records,40,40,100,0.5963531090521372,0.0,0.47604166666666664
S2_new_records,40,40,101,0.6198714008583579,0.08333333333333333,0.575
S2_new_records,40,40,102,0.600868052623302,0.0,0.4416666666666667
S2_new_records,40,40,103,0.6073997690732111,0.0,0.5072916666666667
S2_new_records,40,40,104,0.581298506147238,0.0,0.4572916666666667
S2_new_records,40,40,105,0.6137618136286923,0.08333333333333333,0.5489583333333333
S2_new_records,40,40,106,0.6044369681731043,0.0,0.5135416666666667
S2_new_records,40,40,107,0.6015877111595378,0.0,0.5145833333333334
S2_new_records,40,40,108,0.5997862978484835,0.0,0.4979166666666666
S2_new_records,40,40,109,0.5764034625320221,0.0,0.5197916666666668
S2_new_records,40,40,110,0.5929260402377745,0.0,0.4947916666666667
S2_new_records,40,40,111,0.6098348995466732,0.0,0.5135416666666667
S2_new_records,40,40,112,0.6037579878484738,0.0,0.5343749999999999
S2_new_records,40,40,113,0.6491032815152957,0.0,0.5739583333333333
S2_new_records,40,40,114,0.612067446250083,0.041666666666666664,0.5197916666666668
S2_new_records,40,40,115,0.6407166291450983,0.0,0.4708333333333334
S2_new_records,40,40,116,0.608548015721846,0.0,0.47812499999999997
S2_new_records,40,40,117,0.6238265154253471,0.0,0.53125
S2_new_records,40,40,118,0.6227337447157107,0.0,0.5020833333333333
S2_new_records,40,40,119,0.6164823212549541,0.0,0.48125
S2_new_records,40,40,120,0.6086937510599824,0.0,0.5114583333333332
S2_new_records,40,40,121,0.5979308642750928,0.0,0.47083333333333327
S2_new_records,40,40,122,0.5897050087087394,0.0,0.4875
S2_new_records,40,40,123,0.6106664638137898,0.0,0.4864583333333334
S2_new_records,40,40,124,0.5816651530050189,0.0,0.5239583333333333
S2_new_records,40,40,125,0.603401075647634,0.0,0.5
S2_new_records,40,40,126,0.589980338632976,0.08333333333333333,0.509375
S2_new_records,40,40,127,0.582093278080046,0.0,0.46458333333333335
S2_new_records,40,40,128,0.6033051127065473,0.0,0.45625
S2_new_records,40,40,129,0.6223469797778323,0.0,0.5416666666666666
S2_new_records,40,40,130,0.6472483366246047,0.0,0.5625
S2_new_records,40,40,131,0.6190161920707509,0.0,0.4781250000000001
S2_new_records,40,40,132,0.5951117354265781,0.0,0.4479166666666667
S2_new_records,40,40,133,0.6394806980346274,0.0,0.5385416666666667
S2_new_records,40,40,134,0.618029456977661,0.0,0.5270833333333332
S2_new_records,40,40,135,0.5919936581950546,0.0,0.45937500000000003
S2_new_records,40,40,136,0.59599812541791,0.0,0.4916666666666667
S2_new_records,40,40,137,0.6137163513123217,0.0,0.47708333333333336
S2_new_records,40,40,138,0.6014772509222249,0.0,0.484375
S2_new_records,40,40,139,0.614596991727459,0.0,0.43854166666666666
