arm,held_out,n_train,k_bearings,test_fp,dataset,rule
S3_units,Bearing2_5,12,12,0.016666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.05,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing2_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.016666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8166666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.55,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.43333333333333335,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.45,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.11666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.9,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.9166666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.7,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.8833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.9666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,20,1,0.08333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_1,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.08333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.48333333333333334,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.15,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.9833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.6333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.7833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.5833333333333334,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.7666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.2,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.7333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.2,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.15,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.6666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.13333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.9,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.016666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.2833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,20,1,0.6,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.38333333333333336,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.08333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.15,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.18333333333333332,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.23333333333333334,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.13333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.13333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_2,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.85,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.4666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.45,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.85,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.6666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.016666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.7833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.95,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.4166666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.11666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.9666666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.9833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.8166666666666667,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.3333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.03333333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,20,1,0.6666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_3,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.8833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.8833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.016666666666666666,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.55,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.8333333333333334,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,0.9833333333333333,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_4,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.5454545454545454,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8636363636363636,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.5,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8181818181818182,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8181818181818182,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.7727272727272727,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.5909090909090909,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.2727272727272727,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8636363636363636,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,1.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.4090909090909091,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.7272727272727273,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8636363636363636,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.8181818181818182,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.3181818181818182,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.9545454545454546,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.5,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.7727272727272727,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,20,1,0.7272727272727273,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.045454545454545456,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.045454545454545456,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.36363636363636365,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.045454545454545456,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.045454545454545456,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing3_5,12,12,0.0,XJTU-SY,"(0.2, 20, 60)"
S3_units,Bearing1_1,20,1,0.0,PRONOSTIA,"(0.1, 10, 60)"
S3_units,Bearing1_1,20,1,0.0,PRONOSTIA,"(0.1, 10, 60)"
S3_units,Bearing1_1,20,1,0.85,PRONOSTIA,"(0.1, 10, 60)"
S3_units,Bearing1_1,20,1,0.0,PRONOSTIA,"(0.1, 10, 60)"
S3_units,Bearing1_1,20,1,0.5833333333333334,PRONOSTIA,"(0.1, 10, 60)"
S3_units,Bearing1_1,20,1,0.8666666666666667,PRONOSTIA,"(0.1, 10, 60)"
