dataset,condition,held_out,k_bearings,n_train,test_fp
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.13043478260869565
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C2,Bearing2_7,4,20,0.0
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.09803921568627451
PRONOSTIA,C3,Bearing3_1,1,20,0.35294117647058826
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.3333333333333333
PRONOSTIA,C3,Bearing3_1,1,20,0.19607843137254902
PRONOSTIA,C3,Bearing3_1,1,20,0.39215686274509803
PRONOSTIA,C3,Bearing3_1,1,20,0.17647058823529413
PRONOSTIA,C3,Bearing3_1,1,20,0.9215686274509803
PRONOSTIA,C3,Bearing3_1,1,20,0.11764705882352941
PRONOSTIA,C3,Bearing3_1,1,20,0.37254901960784315
PRONOSTIA,C3,Bearing3_1,1,20,0.13725490196078433
PRONOSTIA,C3,Bearing3_1,1,20,0.0784313725490196
PRONOSTIA,C3,Bearing3_1,1,20,0.13725490196078433
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.09803921568627451
PRONOSTIA,C3,Bearing3_1,1,20,0.5098039215686274
PRONOSTIA,C3,Bearing3_1,1,20,0.29411764705882354
PRONOSTIA,C3,Bearing3_1,1,20,0.0
PRONOSTIA,C3,Bearing3_1,1,20,0.17647058823529413
PRONOSTIA,C3,Bearing3_1,1,20,0.13725490196078433
PRONOSTIA,C3,Bearing3_1,1,20,0.45098039215686275
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,1,20,0.0784313725490196
PRONOSTIA,C3,Bearing3_1,1,20,0.35294117647058826
PRONOSTIA,C3,Bearing3_1,1,20,0.11764705882352941
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.37254901960784315
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.7647058823529411
PRONOSTIA,C3,Bearing3_1,1,20,0.35294117647058826
PRONOSTIA,C3,Bearing3_1,1,20,0.09803921568627451
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.11764705882352941
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.39215686274509803
PRONOSTIA,C3,Bearing3_1,1,20,0.49019607843137253
PRONOSTIA,C3,Bearing3_1,1,20,0.17647058823529413
PRONOSTIA,C3,Bearing3_1,1,20,1.0
PRONOSTIA,C3,Bearing3_1,1,20,0.13725490196078433
PRONOSTIA,C3,Bearing3_1,1,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,1,20,0.43137254901960786
PRONOSTIA,C3,Bearing3_1,1,20,0.4117647058823529
PRONOSTIA,C3,Bearing3_1,1,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,1,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.1568627450980392
PRONOSTIA,C3,Bearing3_1,2,20,0.0784313725490196
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0
PRONOSTIA,C3,Bearing3_1,2,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,2,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.3137254901960784
PRONOSTIA,C3,Bearing3_1,2,20,0.13725490196078433
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.17647058823529413
PRONOSTIA,C3,Bearing3_1,2,20,0.1568627450980392
PRONOSTIA,C3,Bearing3_1,2,20,0.0
PRONOSTIA,C3,Bearing3_1,2,20,0.0
PRONOSTIA,C3,Bearing3_1,2,20,0.21568627450980393
PRONOSTIA,C3,Bearing3_1,2,20,0.058823529411764705
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0784313725490196
PRONOSTIA,C3,Bearing3_1,2,20,0.43137254901960786
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.27450980392156865
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.058823529411764705
PRONOSTIA,C3,Bearing3_1,2,20,0.0196078431372549
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.09803921568627451
PRONOSTIA,C3,Bearing3_1,2,20,0.1568627450980392
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.3137254901960784
PRONOSTIA,C3,Bearing3_1,2,20,0.1568627450980392
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.058823529411764705
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.0392156862745098
PRONOSTIA,C3,Bearing3_1,2,20,0.23529411764705882
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.36666666666666664
PRONOSTIA,C3,Bearing3_2,1,20,1.0
PRONOSTIA,C3,Bearing3_2,1,20,0.08333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.08333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.03333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.016666666666666666
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.11666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.2
PRONOSTIA,C3,Bearing3_2,1,20,0.11666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.08333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.35
PRONOSTIA,C3,Bearing3_2,1,20,0.1
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.03333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.9333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.2
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.4
PRONOSTIA,C3,Bearing3_2,1,20,0.15
PRONOSTIA,C3,Bearing3_2,1,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.08333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.13333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.2
PRONOSTIA,C3,Bearing3_2,1,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.18333333333333332
PRONOSTIA,C3,Bearing3_2,1,20,0.48333333333333334
PRONOSTIA,C3,Bearing3_2,1,20,0.03333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.45
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.016666666666666666
PRONOSTIA,C3,Bearing3_2,1,20,0.08333333333333333
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.11666666666666667
PRONOSTIA,C3,Bearing3_2,1,20,0.1
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.48333333333333334
PRONOSTIA,C3,Bearing3_2,1,20,1.0
PRONOSTIA,C3,Bearing3_2,1,20,0.0
PRONOSTIA,C3,Bearing3_2,1,20,0.11666666666666667
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.05
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.05
PRONOSTIA,C3,Bearing3_2,2,20,0.016666666666666666
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.05
PRONOSTIA,C3,Bearing3_2,2,20,0.016666666666666666
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.11666666666666667
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.06666666666666667
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.05
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.016666666666666666
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_2,2,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.16279069767441862
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.7441860465116279
PRONOSTIA,C3,Bearing3_3,1,20,1.0
PRONOSTIA,C3,Bearing3_3,1,20,0.13953488372093023
PRONOSTIA,C3,Bearing3_3,1,20,0.06976744186046512
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.5581395348837209
PRONOSTIA,C3,Bearing3_3,1,20,0.46511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,1,20,0.5813953488372093
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.18604651162790697
PRONOSTIA,C3,Bearing3_3,1,20,0.06976744186046512
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.627906976744186
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.13953488372093023
PRONOSTIA,C3,Bearing3_3,1,20,0.06976744186046512
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.46511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.20930232558139536
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.9534883720930233
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.06976744186046512
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.46511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,1,20,0.09302325581395349
PRONOSTIA,C3,Bearing3_3,1,20,0.2558139534883721
PRONOSTIA,C3,Bearing3_3,1,20,0.09302325581395349
PRONOSTIA,C3,Bearing3_3,1,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,1,20,0.46511627906976744
PRONOSTIA,C3,Bearing3_3,1,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.5116279069767442
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.18604651162790697
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.11627906976744186
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.16279069767441862
PRONOSTIA,C3,Bearing3_3,2,20,0.11627906976744186
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.16279069767441862
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.06976744186046512
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.0
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.13953488372093023
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.023255813953488372
PRONOSTIA,C3,Bearing3_3,2,20,0.046511627906976744
PRONOSTIA,C3,Bearing3_3,2,20,0.09302325581395349
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.9
XJTU-SY,35Hz12kN,Bearing1_1,1,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,1,20,0.65
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.85
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.55
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.95
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.55
XJTU-SY,35Hz12kN,Bearing1_1,2,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.55
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.6
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.55
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.55
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.5
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.45
XJTU-SY,35Hz12kN,Bearing1_1,2,20,1.0
XJTU-SY,35Hz12kN,Bearing1_1,2,20,0.0
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.6
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.8
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.65
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.6
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.65
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.6
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.8
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.45
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.6
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.5
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.5
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.6
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.5
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.55
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.5
XJTU-SY,35Hz12kN,Bearing1_1,3,18,0.5
