dataset,run,window_sec,held_out,feature_group,scheme,n_train_windows,delta,condition_number,threshold,inflation_ratio,fp,n_windows,fp_rate
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + kurtosis (control),empirical,35,0.0,63030.756701063176,3.754741626390519,0.2292161702096593,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + kurtosis (control),ledoit_wolf,35,0.5818,2.4373450461759134,4.454508462642667,0.02127914304534159,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + kurtosis (control),cond_target,35,0.02,98.8447641728384,3.7699292748565245,0.023078813845555143,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + centroid (problem),empirical,35,0.0,494863655.3504918,2.8039058984598517,0.7852524953626625,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + centroid (problem),ledoit_wolf,35,0.1511,12.235300819692899,2.8236392490928055,0.4546773634959151,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,RMS + centroid (problem),cond_target,35,0.02,98.99998019656944,2.728550724707586,0.4546774320753753,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,crest + centroid (counterexample),empirical,35,0.0,3928.4443697768934,3.234073620774918,0.601774300289349,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,crest + centroid (counterexample),ledoit_wolf,35,0.1513,12.179750277882512,2.8259835467947894,0.45521070704815714,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.42.39.txt,crest + centroid (counterexample),cond_target,35,0.02,96.56669512966043,2.743089397897261,0.4599775314371911,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + kurtosis (control),empirical,35,0.0,50361.37159752904,3.8687618192878768,0.21761670261646363,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + kurtosis (control),ledoit_wolf,35,0.6624,2.019439995842028,4.729051070022668,0.1529808788181437,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + kurtosis (control),cond_target,35,0.02,98.80578819200612,3.8869881961027213,0.15299881825220263,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + centroid (problem),empirical,35,0.0,433158171.3996714,2.4127342657794673,0.4357995811085642,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + centroid (problem),ledoit_wolf,35,0.1033,18.36699798782935,2.382330719200904,0.3826543617388221,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,RMS + centroid (problem),cond_target,35,0.02,98.99997737547527,2.3316984908691425,0.3826543604402214,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,crest + centroid (counterexample),empirical,35,0.0,3887.439497643287,3.592039113622298,0.2961851615941219,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,crest + centroid (counterexample),ledoit_wolf,35,0.1034,18.251861965172537,2.387764804559548,0.3850152707677724,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.52.39.txt,crest + centroid (counterexample),cond_target,35,0.02,96.54166593879238,2.3585745502472526,0.39458046510217737,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + kurtosis (control),empirical,35,0.0,8683.13568829858,2.4948367244038843,0.49532477485868254,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + kurtosis (control),ledoit_wolf,35,0.0869,21.966820548728883,2.1248683669975525,0.3935487981908275,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + kurtosis (control),cond_target,35,0.02,97.88409831642007,2.090197728558335,0.39546836454205914,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + centroid (problem),empirical,35,0.0,375553392.1299446,2.4446263010132676,0.533880643412487,1,7,0.14285714285714285
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + centroid (problem),ledoit_wolf,35,0.0871,21.952648597971596,2.3592803613653985,0.43304828576040355,1,7,0.14285714285714285
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,RMS + centroid (problem),cond_target,35,0.02,98.999973905182,2.3189373681377625,0.43304831299333196,1,7,0.14285714285714285
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,crest + centroid (counterexample),empirical,35,0.0,5097.697755772924,2.851740850811666,0.362491371152907,2,7,0.2857142857142857
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,crest + centroid (counterexample),ledoit_wolf,35,0.0872,21.843354828198603,2.359938480108793,0.43299910533812114,1,7,0.14285714285714285
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.02.39.txt,crest + centroid (counterexample),cond_target,35,0.02,97.11418703558174,2.3217166807871124,0.4328208123963548,1,7,0.14285714285714285
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.12.39.txt,RMS + kurtosis (control),empirical,35,0.0,65723.72055906763,3.7916801684328663,0.3444869664052791,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.12.39.txt,RMS + kurtosis (control),ledoit_wolf,35,0.608,2.2891496006284986,4.542133566648544,0.1017029838041266,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.11.12.39.txt,RMS + kurtosis (control),cond_target,35,0.02,98.85111523928575,3.808388545865897,0.10170675622281151,0,7,0.0
